n,k,t,l,r,p,rep,norm,timestamp,worker
18,4,10.0,2,100000,2,2,3.918147222315834e-08,2025-10-05T02:32:11,4
18,4,10.0,2,100000,2,2,2.2758235485884902e-08,2025-10-05T02:32:15,6
18,4,10.0,2,100000,2,2,1.5757982960760394e-08,2025-10-05T02:32:19,1
18,4,10.0,2,100000,2,2,1.5210559509736806e-08,2025-10-05T02:32:20,9
18,4,10.0,2,100000,2,2,1.6102835214772862e-08,2025-10-05T02:32:25,10
18,4,10.0,2,100000,2,2,3.106922768141201e-08,2025-10-05T02:32:31,8
18,4,10.0,2,100000,2,2,1.2277710799035719e-08,2025-10-05T02:32:31,2
18,4,10.0,2,100000,2,3,1.8755607274831523e-08,2025-10-05T02:42:22,3
18,4,10.0,2,100000,2,3,1.3098255759212789e-08,2025-10-05T02:42:24,7
18,4,10.0,2,100000,2,3,2.056252674305271e-08,2025-10-05T02:42:25,0
18,4,10.0,2,100000,2,3,4.535443995634668e-08,2025-10-05T02:42:29,5
18,4,10.0,2,100000,2,3,2.4389238419419958e-08,2025-10-05T02:42:36,4
18,4,10.0,2,100000,2,3,4.997842761326201e-08,2025-10-05T02:42:36,6
18,4,10.0,2,100000,2,3,3.171506230792854e-08,2025-10-05T02:42:37,9
18,4,10.0,2,100000,2,3,1.633640287476008e-08,2025-10-05T02:42:39,1
18,4,10.0,2,100000,2,3,2.8841295206599437e-08,2025-10-05T02:42:41,10
18,4,10.0,2,100000,2,3,1.4084166367256632e-08,2025-10-05T02:42:43,8
18,4,10.0,2,100000,2,3,1.1399231503480572e-08,2025-10-05T02:42:43,2
