n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
8,5,10.0,2,100000,2,4,1.7633912141529596e-10,8,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,4,1.3557646802961848e-10,6,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,5,1.9649047910211155e-10,5,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,5,2.2054533149135196e-10,6,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,4,2.4943174659823185e-10,13,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,5,2.048093732639512e-10,7,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,4,2.823864078562395e-10,12,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,4,2.4420441904166167e-10,7,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,6,4.310058145001897e-10,10,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,5,1.005385726453939e-10,9,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,6,1.3800958933297942e-10,7,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,4,2.6055076459538547e-10,10,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,5,2.912963649885436e-10,10,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,5,1.1030326147366281e-10,5,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,6,1.2371652223408731e-10,8,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,4,1.187880653707693e-10,17,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,6,1.3698150970924618e-10,8,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,6,2.940722423700773e-10,6,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,5,4.963219349227218e-11,8,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,7,3.7952462289323873e-10,7,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,7,2.2685361539893607e-10,5,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,5,3.6216340062367735e-10,11,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,5,6.947595042103974e-11,6,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,6,1.0049845523590459e-10,6,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,7,1.2411943436762169e-10,5,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,7,1.5139645061621507e-10,4,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,6,1.1911036661763788e-10,10,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,7,7.86934809402131e-11,5,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,7,1.425650163602592e-10,3,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,6,1.0505654928446084e-10,5,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,6,2.4340074706245524e-10,6,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,6,2.3749962106492537e-10,9,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,8,1.7935148945574008e-10,4,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,8,8.334891632440233e-11,8,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,5,1.7955238575580624e-10,13,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,8,1.823498496014082e-10,9,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,8,1.1499138970017386e-10,6,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,8,2.2144919607754655e-10,10,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,9,4.699084944875794e-11,4,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,7,1.4058823160249636e-10,11,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,9,1.0201695106698583e-10,6,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,7,1.3912586510985346e-10,8,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,7,1.45733829794245e-10,9,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,9,6.570994331980983e-11,8,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,7,3.204531770354886e-10,11,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,8,2.1759633107323514e-10,9,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,9,2.026442912187894e-10,7,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,9,1.0765523690425076e-10,8,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,6,1.596721470127054e-10,10,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,9,2.993325700191945e-10,6,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,8,2.0467928718579143e-10,8,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,8,2.3295588536196474e-10,6,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,7,2.446784214017451e-10,3,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,8,1.341694576533298e-10,10,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,8,2.9884253627453115e-10,13,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,9,1.79508381078285e-10,5,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,9,1.3947929129546985e-10,7,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,9,1.3438360183081885e-10,6,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,9,2.33736078221341e-10,9,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,8,2.0077077812932942e-10,8,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,9,1.8669665178291805e-10,8,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,0,6.660042772892439e-11,1,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,0,2.311355563418977e-10,8,2025-10-06T15:24:46,10
10,5,10.0,2,100000,2,0,4.283936580450689e-10,8,2025-10-06T15:24:46,3
10,5,10.0,2,100000,2,1,2.762994804075912e-10,8,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,0,3.3865507020552544e-10,9,2025-10-06T15:24:46,1
10,5,10.0,2,100000,2,0,1.9126651415842012e-10,9,2025-10-06T15:24:46,6
10,5,10.0,2,100000,2,0,4.889013710939177e-10,12,2025-10-06T15:24:46,4
10,5,10.0,2,100000,2,0,3.837926859121992e-10,13,2025-10-06T15:24:46,5
10,5,10.0,2,100000,2,0,3.2170535488459616e-10,13,2025-10-06T15:24:46,7
10,5,10.0,2,100000,2,0,2.2471949998597055e-10,16,2025-10-06T15:24:46,2
10,5,10.0,2,100000,2,0,1.7545746333066123e-10,15,2025-10-06T15:24:46,9
10,5,10.0,2,100000,2,1,1.4095377775008667e-10,4,2025-10-06T15:24:46,6
10,5,10.0,2,100000,2,0,2.893050517415902e-10,16,2025-10-06T15:24:46,0
10,5,10.0,2,100000,2,1,2.69280490081864e-10,8,2025-10-06T15:24:46,3
